ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
SpM3_ChORF1109_x_at	0.1285	0.08981522	1.930123	-4.589248	1.476418		
YpesChrORF_YPO1296_s_at	0.1286	0.08986848	1.929739	-4.589786	1.530735	YPO1296	Mut family protein
SpM1_ChORF1198_s_at	0.1286	0.08988816	1.929597	-4.589985	1.26407		
Cbur02492_at	0.1286	0.08989716	1.929532	-4.590075	1.863104		
SpM1_ChORF0470_s_at	0.1286	0.08991607	1.929395	-4.590266	1.293115		
SpM1_ChORF1593_s_at	0.1288	0.09002117	1.928638	-4.591327	1.544367		
SauCOLChORF02820_at	0.1288	0.09005889	1.928366	-4.591707	1.515128		
SpM1_ChORF1461_x_at	0.1289	0.09012153	1.927915	-4.592338	2.120179		
SpyM3_1321_at	0.1289	0.09012691	1.927876	-4.592392	1.850641		
SauEMRSA16ChORF2538_at	0.1289	0.09013617	1.927809	-4.592485	2.39818		
Cbur01714_at	0.1289	0.09018127	1.927485	-4.592939	2.001958	thiG	thiazole synthase
YpesKIM_ChrORFy1847_s_at	0.129	0.09020228	1.927334	-4.593151	1.837332		
Cbur01021_at	0.129	0.09025056	1.926987	-4.593636	2.66446	rpsR	30S ribosomal protein S18
YpesChrORF_YPO0465_s_at	0.129	0.09025385	1.926963	-4.59367	2.310146	YPO0465	transport protein
YpesChrORF_YPO2944_s_at	0.129	0.09026937	1.926851	-4.593826	1.413401	YPO2944	pili chaperone protein
Cbur00778_at	0.1291	0.09030973	1.926561	-4.594231	2.137654		
SauCOLChORF02852_s_at	0.1292	0.09039628	1.92594	-4.5951	2.041518		
BburgPlaORF_BBA27_at	0.1292	0.09039678	1.925936	-4.595105	1.559358		
YpesChrORF_YPO1484a_s_at	0.1292	0.09039762	1.92593	-4.595114	1.771781	YPO1484a	hypothetical protein
CTrachChrORF_CT719_at	0.1292	0.09045325	1.925531	-4.595672	1.286634		
SpM1_ChORF1379_s_at	0.1292	0.09046256	1.925464	-4.595766	1.695136		
SauEMRSA16ChORF215_s_at	0.1293	0.09048377	1.925312	-4.595978	1.687105		
SpM49_ChORF391-1_s_at	0.1294	0.0905956	1.924511	-4.597099	1.703494		
YpesChrORF_YPO1614_s_at	0.1294	0.09059655	1.924504	-4.597108	1.455308	YPO1614	hypothetical protein
YpesChrORF_YPO2620_s_at	0.1295	0.09068279	1.923886	-4.597972	2.152772	miaB	(dimethylallyl)adenosine tRNA methylthiotransferase
SpM1_ChORF0071_s_at	0.1295	0.09070668	1.923716	-4.598211	1.287084	rpmD	50S ribosomal protein L30
SauMu50ChORFSAV1883_s_at	0.1296	0.09078166	1.923179	-4.59896	1.214484		
YpseORF_or4193_at	0.1296	0.09078969	1.923122	-4.59904	2.113785		
CTrachChrORF_CT393_at	0.1296	0.09080701	1.922998	-4.599213	1.971344		
Cbur01286_s_at	0.1297	0.09084189	1.922749	-4.599562	1.699696		
Cbur02214_at	0.1298	0.09092901	1.922127	-4.600431	1.774243		
SauEMRSA16ChORF2151_at	0.1299	0.09101349	1.921524	-4.601273	2.392483		
SauMu50ChORFSAV2375_s_at	0.1299	0.09102648	1.921432	-4.601403	2.216197		
SpM12_ChORF239-12_s_at	0.13	0.09107789	1.921065	-4.601915	2.372697		
Cbur01760_at	0.13	0.09109602	1.920936	-4.602095	2.45391	pyrE	orotate phosphoribosyltransferase
CTrachChrORF_CT765_at	0.13	0.09116808	1.920423	-4.602813	1.694381		
YpesChrORF_YPO0472_s_at	0.13	0.09117003	1.920409	-4.602832	1.970558	rpsT	30S ribosomal protein S20
CTrachChrORF_CT043_at	0.13	0.09117039	1.920406	-4.602836	1.5543		
BburgChrORF_BB0245_at	0.13	0.09117269	1.92039	-4.602858	1.100668		
SauMu50ChORFSAV0720_s_at	0.13	0.09118451	1.920306	-4.602976	2.047923		
SauCOLChORF02519_s_at	0.13	0.0911866	1.920291	-4.602997	2.192111		
SpM1_ChORF0146_s_at	0.1301	0.09124362	1.919885	-4.603564	1.775755		
SpM1_ChORF0640_s_at	0.1301	0.09124584	1.919869	-4.603586	1.919869		
Cbur01419_at	0.1301	0.09128489	1.919592	-4.603974	1.449524	holA	DNA polymerase III subunit delta
BburgPlaORF_BBJ07_x_at	0.1302	0.09131137	1.919403	-4.604237	2.371473		
SauMu50ChORFSAV2175_s_at	0.1302	0.09131485	1.919379	-4.604271	1.699967		
YpseORF_or4177_at	0.1303	0.09140115	1.918765	-4.605128	1.803968		
YpseORF_or3547_s_at	0.1305	0.09160098	1.917348	-4.607108	1.366602		
SauMu50ChORFSAV0618_s_at	0.1305	0.09160405	1.917326	-4.607138	1.287239		
YpesChrORF_YPO0912_s_at	0.1306	0.09163992	1.917072	-4.607493	1.833007	YPO0912	Z-ring-associated protein
SpM18_ChORF0084_s_at	0.1306	0.09165296	1.916979	-4.607622	2.005015		
YpesChrORF_YPO0017_s_at	0.1306	0.09166244	1.916912	-4.607716	1.642685	polA	DNA polymerase I
YpesChrORF_YPO2937_s_at	0.1306	0.09168784	1.916732	-4.607967	1.568098	YPO2937	hypothetical protein
YpesKIM_ChrORFy1092_at	0.1306	0.09169127	1.916708	-4.608001	1.577335		
YpesChrORF_YPO1431_s_at	0.1306	0.09172466	1.916472	-4.608331	1.13535	YPO1431	Lon protease
CTrachChrORF_CT440_at	0.1307	0.09178824	1.916022	-4.608959	1.638241		
SpM1_ChORF0757_s_at	0.1308	0.0918318	1.915714	-4.609389	1.827795		
YpesChrORF_YPO0863_s_at	0.1308	0.09185145	1.915575	-4.609583	1.431688	YPO0863	hypothetical protein
SpM18_ChORF0724_x_at	0.1309	0.09193206	1.915005	-4.610378	1.128385		
YpesChrORF_YPO3365_s_at	0.1309	0.09193696	1.914971	-4.610426	1.875871	cysN	sulfate adenylyltransferase subunit 1
BburgPlaORF_BBI22_at	0.131	0.09203629	1.91427	-4.611405	1.893313		
BburgChrORF_BB0618_at	0.131	0.09204454	-1.914211	-4.611486	-1.979722		
CTrachChrORF_CT478_at	0.1311	0.09212104	1.913672	-4.612239	1.939416		
YpseORF_or2653_at	0.1311	0.09213469	1.913576	-4.612373	1.339637		
YpesKIM_ChrORFy0175_s_at	0.1311	0.09213865	1.913548	-4.612412	1.683812		
SauN315_pN315ORF024_at	0.1312	0.0922037	1.91309	-4.613052	1.67278	SAP024	truncated Pre protein
SauMu50ChORFSAV2545_s_at	0.1313	0.09226487	1.912659	-4.613652	2.127636		
YpesChrORF_YPO3182_s_at	0.1313	0.09227403	1.912594	-4.613742	1.566435	ribH	6,7-dimethyl-8-ribityllumazine synthase
CTrachChrORF_CT152_at	0.1313	0.09231723	1.912291	-4.614166	1.792814		
Cbur00914_at	0.1313	0.09232026	1.912269	-4.614196	1.540595		
SauMu50ChORFSAV1107_s_at	0.1314	0.09240194	1.911695	-4.614997	2.105386		
YpesChrORF_YPO2196_s_at	0.1315	0.09244737	1.911376	-4.615443	1.947589	ispZ	intracellular septation protein A
BburgPlaORF_BBH23_s_at	0.1315	0.09250695	1.910957	-4.616026	1.29733		
SauMu50ChORFSAV1866_s_at	0.1315	0.09251062	1.910932	-4.616062	1.902726		
YpesChrORF_YPO3133_s_at	0.1315	0.09251895	1.910873	-4.616144	1.754143	acrB	multidrug efflux protein
SauMu50ChORFSAV2483_s_at	0.1315	0.09253935	1.91073	-4.616344	1.664204		
YpesChrORF_YPO0196_s_at	0.1315	0.09254426	1.910695	-4.616392	2.159714	YPO0196	DNA-binding protein
YpesChrORF_YPO2350_s_at	0.1315	0.09255504	1.91062	-4.616497	1.80138	pspB	phage shock protein B
SpM1_ChORF1584_s_at	0.1318	0.09272243	1.909446	-4.618134	1.560861		
AFFX_Rat_beta-actin_3_at	0.1318	0.09274975	1.909255	-4.618401	1.464951		
Cbur00234_x_at	0.1318	0.09275096	1.909246	-4.618412	1.718818		
SpM49_ChORF6658-2_at	0.1319	0.09283436	1.908663	-4.619226	1.476673		
YpseORF_or2086_at	0.1319	0.09288231	1.908327	-4.619694	1.248644		
BburgPlaORF_BBB10_at	0.132	0.09291124	-1.908125	-4.619976	-1.230401		
Cbur02375_at	0.1321	0.0929779	1.907659	-4.620626	1.293867		
SpM1_ChORF0147_s_at	0.1323	0.09315857	1.906398	-4.622383	1.71534		
Cbur02134_at	0.1324	0.09323132	1.905891	-4.62309	2.408561		
Cbur00673_at	0.1324	0.09324227	1.905814	-4.623197	1.167355		
YpesChrORF_YPO2057_s_at	0.1325	0.09330421	1.905383	-4.623798	1.745975	ruvA	Holliday junction DNA helicase RuvA
YpesChrORF_YPO3175_s_at	0.1325	0.09330575	1.905372	-4.623813	1.897937	xseB	exodeoxyribonuclease VII small subunit
Cbur00700_at	0.1325	0.09331795	1.905287	-4.623931	2.698656		
YpesChrORF_YPO3330_s_at	0.1326	0.09341515	1.904611	-4.624873	2.091099	YPO3330	sugar ABC transporter ATP-binding protein
SauMu50ChORFSAV0423_s_at	0.1326	0.0934287	1.904517	-4.625005	2.123947		
Cbur01318_at	0.1326	0.0934375	1.904456	-4.62509	1.93256		
SauEMRSA16ChORF2735_s_at	0.1326	0.09343975	1.90444	-4.625112	1.93059		
SpM1_ChORF0515_s_at	0.1327	0.09350796	1.903966	-4.625772	1.489971		
SauEMRSA16ChORF1838_at	0.1327	0.09353161	1.903802	-4.626001	2.513481		
SauEMRSA16ChORF281_x_at	0.1328	0.09361324	1.903235	-4.626791	1.478085		
SpM5_ChORF270b-26_at	0.1328	0.09362179	1.903175	-4.626873	1.881353		
YpesChrORF_YPO0937_s_at	0.1328	0.0936288	1.903127	-4.626941	1.593594	YPO0937	Holliday junction resolvase-like protein
BburgChrORF_BB0273_at	0.1328	0.09363741	1.903067	-4.627024	1.054118		
YpeKIM_pMT-1_ORF103A_x_at	0.1329	0.09369802	1.902647	-4.62761	2.351991		
SauMu50ChORFSAV2573_s_at	0.1329	0.09373106	1.902417	-4.627929	1.75934		
YpesChrORF_YPO1749_s_at	0.1329	0.09375689	1.902238	-4.628179	1.565857	YPO1749	hypothetical protein
SauEMRSA16ChORF2889_s_at	0.133	0.093804	1.901912	-4.628633	1.449261		
BburgPlaORF_BBK30_x_at	0.133	0.09385034	-1.901591	-4.62908	-1.911145		
SpM1_ChORF1140_s_at	0.1331	0.09386656	1.901479	-4.629236	1.940301	tdk2	putative thymidine kinase
SpM1_ChORF0230_s_at	0.1332	0.09398807	1.900638	-4.630407	1.534123		
SauEMRSA16ChORF2735_at	0.1333	0.0940864	1.899958	-4.631353	2.236635		
YpesChrORF_YPO0542_at	0.1335	0.0942069	1.899127	-4.632511	2.373079	YPO0542	hypothetical protein
SauMu50ChORFSAV0712_s_at	0.1335	0.09424955	1.898832	-4.632921	2.213186		
Cbur00236_at	0.1336	0.09432368	1.898321	-4.633632	2.094447		
SauMu50ChORFSAV0895_s_at	0.1337	0.09436027	-1.898069	-4.633983	-1.213736		
CTrachChrORF_CT715_at	0.1337	0.09436466	1.898039	-4.634025	2.105087		
SpM1_ChORF1447_at	0.1337	0.09437014	1.898001	-4.634077	2.219983		
SpM1_ChORF0096_s_at	0.1337	0.09437157	1.897991	-4.634091	1.656847	tyrS	putative tyrosine-tRNA ligase
SauCOLChORF01917_x_at	0.1337	0.09437666	1.897956	-4.63414	1.64532		
SpM1_ChORF0530_s_at	0.1337	0.09440669	1.89775	-4.634428	1.756556	vicX	hypothetical protein
CTrachChrORF_CT515_at	0.1337	0.09445222	1.897436	-4.634864	1.621924		
YpesChrORF_YPO1323_s_at	0.1339	0.09457782	1.896572	-4.636066	1.454442	deoC	2-deoxyribose-5-phosphate aldolase
SauMSSA476_575g-426_x_at	0.134	0.09463178	1.896201	-4.636581	1.268817		
YpesChrORF_YPO3443_s_at	0.134	0.0946674	1.895957	-4.636922	1.519723	valS	valyl-tRNA synthetase
BburgPlaORF_BBS43_at	0.134	0.09469347	-1.895778	-4.637171	-1.781776		
CTrachChrORF_CT675_at	0.1343	0.09485982	1.894637	-4.638758	1.891523		
BburgPlaORF_BBF17_x_at	0.1343	0.09488274	1.89448	-4.638976	1.142321		
YpesChrORF_YPO1936_s_at	0.1343	0.09489178	1.894418	-4.639063	2.013578	YPO1936	aminotransferase
BburgPlaORF_BBH33_at	0.1343	0.09493157	-1.894145	-4.639442	-1.900447		
BburgChrORF_BB0626_at	0.1344	0.09497104	1.893875	-4.639817	1.57287		
YpesChrORF_YPO0273_s_at	0.1344	0.09498811	1.893758	-4.63998	1.738659	YPO0273	secretion system apparatus protein SsaU
SpM1_ChORF1525_s_at	0.1344	0.09500771	1.893624	-4.640166	2.368132	murD	putative UDP-N-acetylmuramoylalanine-D-glutamate ligase
YpesChrORF_YPO0099_s_at	0.1344	0.09500978	1.89361	-4.640186	2.2223	YPO0099	hypothetical protein
Cbur01329_at	0.1344	0.0950167	1.893562	-4.640252	1.936227		
BburgChrORF_BB0544_at	0.1344	0.09503098	-1.893465	-4.640388	-1.074193		
Cbur01855_at	0.1344	0.09504925	1.89334	-4.640562	1.480711		
SpM1_ChORF0684_s_at	0.1345	0.09510448	1.892962	-4.641087	2.278485		
SauMu50ChORFSAV2384_s_at	0.1345	0.09510688	1.892946	-4.64111	2.153399		
YpesChrORF_YPO2824_s_at	0.1345	0.09514819	1.892663	-4.641502	1.34494	folD	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase
SauCOLChORF02836_s_at	0.1345	0.09517383	1.892488	-4.641746	2.019128		
YpesChrORF_YPO1316_at	0.1345	0.09518132	1.892437	-4.641817	2.012341	YPO1316	iron/ascorbate oxidoreductase family protein
YpesChrORF_YPO2494_s_at	0.1345	0.09518405	1.892418	-4.641843	1.865015	YPO2494	transporter
BburgPlaORF_BBK40_at	0.1345	0.09518745	1.892395	-4.641875	1.023119		
SauCOLChORF00397_x_at	0.1346	0.09522332	-1.89215	-4.642216	-1.229349		
Cbur00994_at	0.1346	0.09523049	1.892101	-4.642284	2.330494		
Cbur01857_at	0.1347	0.09531948	1.891494	-4.643128	1.691723	rplL	50S ribosomal protein L7/L12
SpM18_ChORF0119_s_at	0.1347	0.09533307	1.891401	-4.643257	2.132387		
SpM1_ChORF0786_s_at	0.1347	0.09537611	1.891107	-4.643665	1.583239	rgpAc	conserved hypothetical protein - possibly involved in cell wall localization and side chain formation of rhamnose-glucose polysaccharide
SauMu50ChORFSAV0302_s_at	0.1348	0.09542101	1.890801	-4.64409	2.455003		
Cbur01893_s_at	0.1348	0.09543729	1.89069	-4.644245	1.7296	gltX	glutamyl-tRNA synthetase
SauMu50ChORFSAV0868_at	0.1348	0.0954808	1.890394	-4.644656	1.505524		
BburgChrORF_BB0333_at	0.1349	0.09554855	-1.889933	-4.645297	-1.61868		
CburA00016_at	0.1349	0.09555547	1.889886	-4.645363	1.578219		
SpM18_ChORF0379_s_at	0.135	0.09559758	1.889599	-4.645761	2.130897		
SauMu50ChORFSAV2382_s_at	0.1351	0.09567536	1.88907	-4.646496	1.959311		
SauMu50ChORFSAV1875_s_at	0.1351	0.09573112	1.888691	-4.647022	1.454343		
Cbur02390_at	0.1351	0.09574221	1.888616	-4.647127	1.630354		
CTrachChrORF_CT827_at	0.1352	0.09577572	1.888388	-4.647443	2.271951		
SauMu50ChORFSAV1914_s_at	0.1352	0.09578573	1.88832	-4.647538	2.130733		
SpM1_ChORF1623_s_at	0.1352	0.09580454	1.888192	-4.647715	1.829745		
Cbur01250_at	0.1352	0.09582838	1.888031	-4.64794	2.434137		
Cbur00370_at	0.1354	0.09599527	1.886899	-4.649512	1.317527	thrS	threonyl-tRNA synthetase
Cbur00987_at	0.1354	0.09600691	1.88682	-4.649622	1.358512		
BburgPlaORF_BBL06_s_at	0.1355	0.09603535	-1.886627	-4.649889	-1.774679		
SauMu50ChORFSAV1233_s_at	0.1355	0.09606011	1.88646	-4.650122	2.237492		
YpesChrORF_YPO2706_at	0.1355	0.09606334	1.886438	-4.650152	1.059911	plaA	phospholipase A
CTrachChrORF_CT362_at	0.1355	0.09608793	1.886271	-4.650384	1.226328		
CTrachChrORF_CT672_at	0.1355	0.09610763	1.886138	-4.650569	1.211137		
CTrachChrORF_CT082_at	0.1356	0.09617947	1.885652	-4.651244	1.686335		
SauMu50ChORFSAV0824_s_at	0.1356	0.09620827	1.885457	-4.651514	1.91103		
SpM1_ChORF0658_at	0.1357	0.09625911	1.885113	-4.651991	1.761966		
Cbur02438_at	0.1357	0.09627761	1.884988	-4.652165	1.685542	ftsY	cell division protein
SauMu50ChORFSAV1175_s_at	0.1357	0.09629659	1.88486	-4.652343	1.662737		
YpesChrORF_YPO2892_s_at	0.1358	0.09634193	1.884554	-4.652768	1.777512	hscA	chaperone protein HscA
YpesChrORF_YPO1167_at	0.1358	0.09637379	1.884339	-4.653067	1.430371	betI	transcriptional regulator BetI
Cbur02358_at	0.1358	0.09638906	1.884236	-4.65321	1.69583		
Cbur02080_at	0.136	0.09652896	1.883292	-4.65452	1.985679		
BburgPlaORF_BBG10_at	0.1361	0.09658766	1.882896	-4.655069	1.740612		
YpseORF_or4163_at	0.1362	0.09666366	1.882385	-4.655779	1.859925		
SauMu50ChORFSAV1903_s_at	0.1362	0.09671228	1.882057	-4.656233	2.144321		
YpesChrORF_YPO1586_s_at	0.1363	0.09674885	1.881811	-4.656574	1.769015	dinI	DNA damage-inducible protein I
SpM12_ChORF218-1_s_at	0.1363	0.09676018	1.881735	-4.65668	2.267571		
SpM18_ChORF0751_s_at	0.1363	0.09678589	1.881562	-4.65692	1.364929		
Cbur01000_at	0.1364	0.09686587	1.881025	-4.657665	2.078228		
SpM12_ChORF296-1_s_at	0.1365	0.09694059	1.880523	-4.658362	2.579598		
YpseORF_or4145_at	0.1365	0.09695474	1.880428	-4.658493	1.972996		
SauMu50ChORFSAV0946_s_at	0.1365	0.09700499	1.880091	-4.658961	1.402699		
BburgChrORF_BB0740_at	0.1368	0.09718428	1.878889	-4.660628	1.128157		
SauTSS336-12_x_at	0.137	0.09734138	1.877838	-4.662086	1.691502		
SauMSSA476_575g-714_x_at	0.137	0.09737956	1.877582	-4.662439	2.998636		
SpM1_ChORF2027_s_at	0.1371	0.09740685	1.8774	-4.662692	1.867077		
Cbur02800_at	0.1371	0.09740973	1.877381	-4.662719	2.226792	dotC	DotC
YpesChrORF_YPO4028_s_at	0.1371	0.09742439	1.877283	-4.662855	2.151544	YPO4028	regulator
YpesChrORF_YPO3909_s_at	0.1372	0.09751153	1.876701	-4.663662	1.781409	murI	glutamate racemase
SauCOLChORF02050_s_at	0.1372	0.09755988	1.876378	-4.664109	1.599452		
SauMu50ChORFSAV1368_s_at	0.1373	0.09760285	1.876091	-4.664506	1.646379		
Cbur00149_at	0.1373	0.09764301	1.875824	-4.664877	1.613715		
SauCOLChORF00679_at	0.1373	0.09764978	1.875778	-4.66494	1.091362		
Sau8325ChORF2819_at	0.1373	0.0976687	1.875652	-4.665115	2.305347		
YpesChrORF_YPO1319_s_at	0.1373	0.09767301	1.875624	-4.665154	1.415879	YPO1319	ABC transporter integral membrane protein
YpesChrORF_YPO1628_s_at	0.1373	0.09767525	1.875609	-4.665175	1.920053	lolE	outer membrane-specific lipoprotein transporter subunit LolE
SpM3_ChORF0736_at	0.1374	0.09771849	1.875321	-4.665574	2.164091		
SpyM3_1205_at	0.1374	0.09772755	1.87526	-4.665658	1.998186		
YpesChrORF_YPO1312_s_at	0.1374	0.09775188	1.875098	-4.665883	2.164621	YPO1312	siderophore ABC transporter ATP-binding protein
YpesChrORF_YPO3139_s_at	0.1374	0.0977686	1.874987	-4.666037	1.807822	YPO3139	6-O-methylguanine-DNA methyltransferase
SauMu50ChORFSAV1062_s_at	0.1374	0.09780796	1.874725	-4.6664	2.460467		
YpesChrORF_YPO0070_s_at	0.1375	0.09782877	1.874586	-4.666592	2.352408	cysE	serine acetyltransferase
YpesChrORF_YPO1770_s_at	0.1375	0.09784338	1.874489	-4.666727	2.216303	hpaC	4-hydroxyphenylacetate 3-monooxygenase coupling protein
SauMu50ChORFSAV2618_s_at	0.1375	0.09787778	1.87426	-4.667044	1.070379		
Cbur01484_at	0.1375	0.09791746	1.873996	-4.667409	2.082476		
SpM1_ChORF1068_s_at	0.1376	0.09798408	1.873553	-4.668023	1.258348	uvrC	excinuclease ABC (subunit C)
SauCOLChORF01869_x_at	0.1376	0.09799069	1.87351	-4.668084	2.538928		
M12_0141_at	0.1376	0.09799649	1.873471	-4.668137	2.489873		
Cbur00913_at	0.1376	0.09801318	1.87336	-4.668291	1.435373		
SauMu50ChORFSAV1290_s_at	0.1377	0.09807936	1.872921	-4.6689	1.415139		
CTrachChrORF_CT236_at	0.1377	0.09809373	1.872825	-4.669032	1.967629		
SauMu50ChORFSAV2078_s_at	0.1378	0.09815182	1.87244	-4.669566	1.103094		
YpesChrORF_YPO0003_s_at	0.1378	0.09817346	1.872296	-4.669764	2.138771	asnA	asparagine synthetase AsnA
BburgChrORF_BB0779_at	0.1379	0.09824235	-1.871839	-4.670397	-1.078587		
SpM5_ChORF275f-76_at	0.1379	0.09825331	1.871767	-4.670498	1.213727		
BburgPlaORF_BBB08_at	0.1379	0.09826846	-1.871666	-4.670637	-1.235434		
SpM1_ChORF2050_s_at	0.1379	0.09826922	1.871661	-4.670644	1.83037		
SpM1_ChORF0145_s_at	0.1379	0.0982961	1.871483	-4.67089	1.219881		
YpseORF_or1555_s_at	0.138	0.09839451	1.870832	-4.671793	1.298864		
Cbur02656_at	0.1381	0.09842184	1.870651	-4.672043	1.26658	rplM	50S ribosomal protein L13
SauMu50ChORFSAV2647_s_at	0.1381	0.09848887	1.870207	-4.672657	2.143868		
SauMu50ChORFSAV1650_s_at	0.1382	0.0985158	1.870029	-4.672903	2.065155		
YpesChrORF_YPO0054_s_at	0.1382	0.09855396	1.869777	-4.673253	2.011375	kdtX	lipopolysaccharide core biosynthesis glycosyl transferase
Cbur01320_at	0.1382	0.09855446	1.869774	-4.673257	1.35257	ribD	5-amino-6-(5-phosphoribosylamino)uracil reductase
SpM1_ChORF0979_s_at	0.1382	0.09855482	1.869771	-4.67326	1.767447		
SauMu50ChORFSAV2467_s_at	0.1384	0.09869326	1.868857	-4.674526	2.490645		
SpM12_ChORF284-23_at	0.1386	0.09884009	1.867889	-4.675866	1.638396		
CTrachChrORF_CT677_at	0.1386	0.09887164	1.867681	-4.676154	1.415105		
CTrachChrORF_CT336_at	0.1386	0.09888971	1.867562	-4.676318	1.630114		
SauMu50ChORFSAV1085_s_at	0.1388	0.09900075	1.866831	-4.67733	2.235764		
YpesChrORF_YPO3823_s_at	0.1388	0.09900728	1.866788	-4.677389	1.606129	dcrB	hypothetical protein
Cbur00981_at	0.1388	0.09901435	1.866741	-4.677454	1.072683	folC	dihydrofolate synthase
CTrachChrORF_CT225_at	0.1388	0.0990307	1.866634	-4.677603	1.771424		
SauCOLChORF01140_x_at	0.1388	0.09904697	1.866527	-4.677751	2.351636		
BburgChrORF_BB0829_at	0.1388	0.09905514	-1.866473	-4.677825	-1.870437		
SpM1_ChORF1139_at	0.1388	0.09909799	1.866191	-4.678215	2.15218		
YpesKIM_ChrORFy1126_at	0.1388	0.09911564	1.866075	-4.678375	1.929776		
SpM12_ChORF296-5_at	0.1388	0.09911948	1.86605	-4.67841	2.181562		
YpesChrORF_YPO2978_s_at	0.1388	0.09913571	1.865943	-4.678558	1.701317	YPO2978	hypothetical protein
Cbur01972_at	0.139	0.09923391	1.865298	-4.67945	1.674504		
YpesKIM_ChrORFy0114_at	0.139	0.09929949	1.864868	-4.680045	2.085722		
YpesChrORF_YPO1954_s_at	0.139	0.09931701	1.864753	-4.680204	1.393732	hmsS	hemin storage system protein
SauMu50ChORFSAV1675_s_at	0.139	0.09932048	1.86473	-4.680236	2.205968		
SauMu50ChORFSAV1269_s_at	0.1391	0.09936343	1.864449	-4.680625	1.154391		
YpesChrORF_YPO3473_s_at	0.1391	0.09938853	1.864284	-4.680853	1.12231	YPO3473	hypothetical protein
Cbur01979_at	0.1393	0.09949594	1.86358	-4.681826	1.433151		
SpM1_ChORF2050_at	0.1394	0.09963201	1.86269	-4.683057	1.835709		
Cbur00338_at	0.1395	0.09970816	1.862192	-4.683745	1.567483		
YpesChrORF_YPO0087_s_at	0.1396	0.09979121	1.861649	-4.684495	1.561129	YPO0087	hypothetical protein
SpM12_ChORF284-22_x_at	0.1397	0.09987727	1.861088	-4.685272	2.251174		
BburgPlaORF_BBR40_x_at	0.1397	0.09988264	-1.861052	-4.68532	-2.388519		
YpesChrORF_YPO0199_s_at	0.1399	0.09999668	1.860309	-4.686348	1.448787	YPO0199	sulfur transfer complex subunit TusB
Cbur02427_x_at	0.1401	0.10013111	1.859433	-4.687558	1.488152		
CTrachChrORF_CT646_at	0.1401	0.10015078	1.859305	-4.687734	1.747611		
CburA00048_at	0.1402	0.10024035	1.858722	-4.688539	2.304903		
Cbur00783_at	0.1402	0.10029528	1.858365	-4.689033	1.365147	cyoB	cytochrome c oxidase polypeptide I
YpseORF_or5076_s_at	0.1402	0.10029957	1.858338	-4.689071	2.181185		
BburgChrORF_BB0111_at	0.1402	0.10031529	-1.858235	-4.689212	-1.480851		
YpesChrORF_YPO0288_s_at	0.1404	0.10040099	1.857679	-4.689981	1.433907	YPO0288	hypothetical protein
SauMu50ChORFSAV0177_s_at	0.1404	0.10044256	1.857409	-4.690354	1.628594		
BburgPlaORF_BBG15_at	0.1404	0.1004843	1.857138	-4.690728	1.330987		
SpM1_ChORF1610_s_at	0.1405	0.10050569	1.856999	-4.690919	1.957819		
YpesChrORF_YPO1618_s_at	0.1405	0.10051004	1.856971	-4.690958	1.636839		
SpM1_ChORF0274_s_at	0.1406	0.10059176	1.856441	-4.69169	2.051445	plr	glyceraldehyde-3-phosphate dehydrogenase, plasmin receptor
SauMu50ChORFSAV2200_s_at	0.1407	0.10069559	1.855769	-4.692618	1.834344		
YpesChrORF_YPO3410_s_at	0.1407	0.10074382	1.855456	-4.693049	1.695923	yacC	hypothetical protein
YpesChrORF_YPO1796_s_at	0.1408	0.10079941	1.855097	-4.693546	1.734271	flgN	flagellar synthesis protein FlgN
SpM1_ChORF1885_s_at	0.1408	0.10081345	1.855006	-4.693671	1.776343		
YpesChrORF_YPO0396_s_at	0.1408	0.10082868	1.854908	-4.693807	1.491925	YPO0396	hypothetical protein
CTrachChrORF_CT462_at	0.1409	0.10088314	1.854555	-4.694293	1.599882		
SauMu50ChORFSAV0386_s_at	0.1409	0.10089836	1.854457	-4.694429	2.390314		
SauMu50ChORFSAV1878_s_at	0.141	0.10094742	1.85414	-4.694866	1.910113		
SpM3_ChORF0733_at	0.141	0.10098921	1.85387	-4.695239	1.795841		
Cbur02108_at	0.141	0.10100835	1.853747	-4.695409	1.38111		
Cbur00184_at	0.141	0.1010254	1.853637	-4.695561	1.6518		
YpesChrORF_YPO3918_s_at	0.141	0.10102977	1.853608	-4.6956	1.044132	YPO3918	hypothetical protein
SauCOLChORF02405_s_at	0.141	0.10103707	1.853561	-4.695665	1.749477		
BburgChrORF_BB0491_at	0.1411	0.10108563	-1.853248	-4.696098	-0.986422		
YpesChrORF_YPO1560_s_at	0.1411	0.10109349	1.853197	-4.696168	1.985309	YPO1560	hypothetical protein
CTrachChrORF_CT486_at	0.1411	0.10111251	1.853075	-4.696337	1.688875		
SpM1_ChORF1200_s_at	0.1411	0.10112242	1.853011	-4.696425	1.331056	ffh	putative signal recognition particle
SauMu50_VRSApORF016_at	0.1412	0.10118292	1.852621	-4.696963	2.051683		
